start_date,end_date,date,destination,destination_name,origin,origin_name,total_trips,origin_node_id,destination_node_id
2025-09-04,2025-09-11,2025-09-08,109,136,109,136,439.72,130,130
2025-09-04,2025-09-11,2025-09-08,109,136,111,50,<10,139,130
2025-09-04,2025-09-11,2025-09-08,109,136,112,144,<10,149,130
2025-09-04,2025-09-11,2025-09-08,109,136,113,142,22.48,45,130
2025-09-04,2025-09-11,2025-09-08,109,136,115,145,54.31,119,130
2025-09-04,2025-09-11,2025-09-08,109,136,116,146,66.67,124,130
2025-09-04,2025-09-11,2025-09-08,109,136,121,133,<10,140,130
2025-09-04,2025-09-11,2025-09-08,109,136,124,116,10.01,131,130
2025-09-04,2025-09-11,2025-09-08,109,136,126,114,<10,108,130
2025-09-04,2025-09-11,2025-09-08,109,136,127,110,20.67,134,130
2025-09-04,2025-09-11,2025-09-08,109,136,131,124,11.62,142,130
2025-09-04,2025-09-11,2025-09-08,109,136,134,127,141.53,107,130
2025-09-04,2025-09-11,2025-09-08,109,136,135,132,119.18,105,130
2025-09-04,2025-09-11,2025-09-08,109,136,136,143,1007.14,109,130
2025-09-04,2025-09-11,2025-09-08,109,136,137,137,463.36,137,130
2025-09-04,2025-09-11,2025-09-08,109,136,138,140,<10,143,130
2025-09-04,2025-09-11,2025-09-08,109,136,140,121,<10,138,130
2025-09-04,2025-09-11,2025-09-08,109,136,141,139,58.26,145,130
2025-09-04,2025-09-11,2025-09-08,109,136,142,131,47.33,113,130
2025-09-04,2025-09-11,2025-09-08,109,136,143,138,346.01,136,130
2025-09-04,2025-09-11,2025-09-08,109,136,145,141,19.62,115,130
2025-09-04,2025-09-11,2025-09-08,109,136,147,54,10.2,123,130
2025-09-04,2025-09-11,2025-09-08,109,136,149,112,<10,40,130
2025-09-04,2025-09-11,2025-09-08,109,136,44,150,14.43,79,130
2025-09-04,2025-09-11,2025-09-08,109,136,50,09,19.69,111,130
2025-09-04,2025-09-11,2025-09-08,109,136,52,07,234.13,78,130
2025-09-04,2025-09-11,2025-09-08,109,136,53,21B,10.04,154,130
2025-09-04,2025-09-11,2025-09-08,109,136,54,70B,<10,147,130
2025-09-04,2025-09-11,2025-09-08,109,136,59,49F,24.0,60,130
2025-09-04,2025-09-11,2025-09-08,109,136,61,X4F,<10,104,130
2025-09-04,2025-09-11,2025-09-08,110,48F,110,48F,<10,127,127
2025-09-04,2025-09-11,2025-09-08,110,48F,52,07,<10,78,127
2025-09-04,2025-09-11,2025-09-08,111,50,111,50,<10,139,139
2025-09-04,2025-09-11,2025-09-08,111,50,115,145,<10,119,139
2025-09-04,2025-09-11,2025-09-08,111,50,127,110,<10,134,139
2025-09-04,2025-09-11,2025-09-08,111,50,15,24B,<10,72,139
2025-09-04,2025-09-11,2025-09-08,112,144,112,144,629.65,149,149
2025-09-04,2025-09-11,2025-09-08,112,144,115,145,16.77,119,149
2025-09-04,2025-09-11,2025-09-08,112,144,116,146,<10,124,149
2025-09-04,2025-09-11,2025-09-08,112,144,136,143,<10,109,149
2025-09-04,2025-09-11,2025-09-08,113,142,102,63B,20.74,46,45
2025-09-04,2025-09-11,2025-09-08,113,142,107,134,<10,133,45
2025-09-04,2025-09-11,2025-09-08,113,142,109,136,<10,130,45
2025-09-04,2025-09-11,2025-09-08,113,142,113,142,<10,45,45
2025-09-04,2025-09-11,2025-09-08,113,142,142,131,<10,113,45
2025-09-04,2025-09-11,2025-09-08,113,142,15,24B,<10,72,45
2025-09-04,2025-09-11,2025-09-08,113,142,52,07,<10,78,45
2025-09-04,2025-09-11,2025-09-08,113,142,53,21B,23.73,154,45
2025-09-04,2025-09-11,2025-09-08,113,142,54,70B,23.58,147,45
2025-09-04,2025-09-11,2025-09-08,114,14F,104,61,<10,42,126
2025-09-04,2025-09-11,2025-09-08,114,14F,106,130,12.1,41,126
2025-09-04,2025-09-11,2025-09-08,114,14F,116,146,<10,124,126
2025-09-04,2025-09-11,2025-09-08,114,14F,134,127,<10,107,126
2025-09-04,2025-09-11,2025-09-08,114,14F,135,132,<10,105,126
2025-09-04,2025-09-11,2025-09-08,114,14F,136,143,<10,109,126
2025-09-04,2025-09-11,2025-09-08,114,14F,137,137,<10,137,126
2025-09-04,2025-09-11,2025-09-08,114,14F,143,138,12.89,136,126
2025-09-04,2025-09-11,2025-09-08,114,14F,52,07,<10,78,126
2025-09-04,2025-09-11,2025-09-08,114,14F,59,49F,<10,60,126
2025-09-04,2025-09-11,2025-09-08,115,145,102,63B,<10,46,119
2025-09-04,2025-09-11,2025-09-08,115,145,105,135,<10,43,119
2025-09-04,2025-09-11,2025-09-08,115,145,106,130,305.73,41,119
2025-09-04,2025-09-11,2025-09-08,115,145,108,126,12.6,4,119
2025-09-04,2025-09-11,2025-09-08,115,145,109,136,93.92,130,119
2025-09-04,2025-09-11,2025-09-08,115,145,111,50,<10,139,119
2025-09-04,2025-09-11,2025-09-08,115,145,112,144,645.47,149,119
2025-09-04,2025-09-11,2025-09-08,115,145,113,142,<10,45,119
2025-09-04,2025-09-11,2025-09-08,115,145,115,145,2106.65,119,119
2025-09-04,2025-09-11,2025-09-08,115,145,116,146,135.03,124,119
2025-09-04,2025-09-11,2025-09-08,115,145,123,147,<10,117,119
2025-09-04,2025-09-11,2025-09-08,115,145,126,114,<10,108,119
2025-09-04,2025-09-11,2025-09-08,115,145,127,110,25.9,134,119
2025-09-04,2025-09-11,2025-09-08,115,145,130,109,<10,106,119
2025-09-04,2025-09-11,2025-09-08,115,145,131,124,<10,142,119
2025-09-04,2025-09-11,2025-09-08,115,145,134,127,68.82,107,119
2025-09-04,2025-09-11,2025-09-08,115,145,135,132,142.6,105,119
2025-09-04,2025-09-11,2025-09-08,115,145,136,143,5546.75,109,119
2025-09-04,2025-09-11,2025-09-08,115,145,137,137,406.66,137,119
2025-09-04,2025-09-11,2025-09-08,115,145,138,140,126.68,143,119
2025-09-04,2025-09-11,2025-09-08,115,145,143,138,535.79,136,119
2025-09-04,2025-09-11,2025-09-08,115,145,144,128,<10,112,119
2025-09-04,2025-09-11,2025-09-08,115,145,145,141,22.21,115,119
2025-09-04,2025-09-11,2025-09-08,115,145,149,112,<10,40,119
2025-09-04,2025-09-11,2025-09-08,115,145,15,24B,<10,72,119
2025-09-04,2025-09-11,2025-09-08,115,145,40,149,<10,64,119
2025-09-04,2025-09-11,2025-09-08,115,145,50,09,<10,111,119
2025-09-04,2025-09-11,2025-09-08,115,145,52,07,76.78,78,119
2025-09-04,2025-09-11,2025-09-08,115,145,53,21B,<10,154,119
2025-09-04,2025-09-11,2025-09-08,115,145,54,70B,12.2,147,119
2025-09-04,2025-09-11,2025-09-08,115,145,59,49F,10.35,60,119
2025-09-04,2025-09-11,2025-09-08,116,146,102,63B,<10,46,124
2025-09-04,2025-09-11,2025-09-08,116,146,104,61,<10,42,124
2025-09-04,2025-09-11,2025-09-08,116,146,105,135,<10,43,124
2025-09-04,2025-09-11,2025-09-08,116,146,106,130,<10,41,124
2025-09-04,2025-09-11,2025-09-08,116,146,107,134,<10,133,124
2025-09-04,2025-09-11,2025-09-08,116,146,109,136,13.65,130,124
2025-09-04,2025-09-11,2025-09-08,116,146,112,144,<10,149,124
2025-09-04,2025-09-11,2025-09-08,116,146,114,14F,<10,126,124
2025-09-04,2025-09-11,2025-09-08,116,146,115,145,<10,119,124
2025-09-04,2025-09-11,2025-09-08,116,146,116,146,29.39,124,124
2025-09-04,2025-09-11,2025-09-08,116,146,132,125,<10,135,124
2025-09-04,2025-09-11,2025-09-08,116,146,135,132,<10,105,124
2025-09-04,2025-09-11,2025-09-08,116,146,136,143,30.76,109,124
2025-09-04,2025-09-11,2025-09-08,116,146,137,137,<10,137,124
2025-09-04,2025-09-11,2025-09-08,116,146,143,138,11.65,136,124
2025-09-04,2025-09-11,2025-09-08,116,146,145,141,10.27,115,124
2025-09-04,2025-09-11,2025-09-08,116,146,15,24B,<10,72,124
2025-09-04,2025-09-11,2025-09-08,116,146,53,21B,<10,154,124
2025-09-04,2025-09-11,2025-09-08,116,146,54,70B,12.61,147,124
2025-09-04,2025-09-11,2025-09-08,117,123,100,68A,<10,2,128
2025-09-04,2025-09-11,2025-09-08,117,123,106,130,<10,41,128
2025-09-04,2025-09-11,2025-09-08,117,123,107,134,10.88,133,128
2025-09-04,2025-09-11,2025-09-08,117,123,134,127,12.54,107,128
2025-09-04,2025-09-11,2025-09-08,117,123,135,132,<10,105,128
2025-09-04,2025-09-11,2025-09-08,117,123,136,143,<10,109,128
2025-09-04,2025-09-11,2025-09-08,117,123,137,137,<10,137,128
2025-09-04,2025-09-11,2025-09-08,117,123,143,138,12.81,136,128
2025-09-04,2025-09-11,2025-09-08,117,123,147,54,<10,123,128
2025-09-04,2025-09-11,2025-09-08,117,123,149,112,<10,40,128
2025-09-04,2025-09-11,2025-09-08,117,123,15,24B,<10,72,128
2025-09-04,2025-09-11,2025-09-08,117,123,50,09,<10,111,128
2025-09-04,2025-09-11,2025-09-08,117,123,52,07,22.73,78,128
2025-09-04,2025-09-11,2025-09-08,118,148,108,126,11.48,4,120
2025-09-04,2025-09-11,2025-09-08,119,115,106,130,<10,41,122
2025-09-04,2025-09-11,2025-09-08,119,115,116,146,11.77,124,122
2025-09-04,2025-09-11,2025-09-08,119,115,119,115,<10,122,122
2025-09-04,2025-09-11,2025-09-08,119,115,127,110,<10,134,122
2025-09-04,2025-09-11,2025-09-08,119,115,134,127,<10,107,122
2025-09-04,2025-09-11,2025-09-08,119,115,135,132,<10,105,122
2025-09-04,2025-09-11,2025-09-08,119,115,136,143,13.96,109,122
2025-09-04,2025-09-11,2025-09-08,119,115,137,137,<10,137,122
2025-09-04,2025-09-11,2025-09-08,119,115,141,139,<10,145,122
2025-09-04,2025-09-11,2025-09-08,119,115,143,138,<10,136,122
2025-09-04,2025-09-11,2025-09-08,119,115,50,09,<10,111,122
2025-09-04,2025-09-11,2025-09-08,119,115,52,07,47.1,78,122
2025-09-04,2025-09-11,2025-09-08,119,115,59,49F,<10,60,122
2025-09-04,2025-09-11,2025-09-08,120,118,52,07,<10,78,129
2025-09-04,2025-09-11,2025-09-08,120,118,60,59,<10,76,129
2025-09-04,2025-09-11,2025-09-08,121,133,115,145,<10,119,140
2025-09-04,2025-09-11,2025-09-08,121,133,121,133,<10,140,140
2025-09-04,2025-09-11,2025-09-08,121,133,143,138,<10,136,140
2025-09-04,2025-09-11,2025-09-08,121,133,144,128,<10,112,140
2025-09-04,2025-09-11,2025-09-08,121,133,52,07,<10,78,140
2025-09-04,2025-09-11,2025-09-08,121,133,53,21B,<10,154,140
2025-09-04,2025-09-11,2025-09-08,121,133,54,70B,<10,147,140
2025-09-04,2025-09-11,2025-09-08,122,119,106,130,<10,41,39
2025-09-04,2025-09-11,2025-09-08,122,119,134,127,<10,107,39
2025-09-04,2025-09-11,2025-09-08,122,119,136,143,<10,109,39
2025-09-04,2025-09-11,2025-09-08,122,119,143,138,<10,136,39
2025-09-04,2025-09-11,2025-09-08,122,119,52,07,19.28,78,39
2025-09-04,2025-09-11,2025-09-08,123,147,52,07,<10,78,117
2025-09-04,2025-09-11,2025-09-08,123,147,54,70B,<10,147,117
2025-09-04,2025-09-11,2025-09-08,124,116,124,116,<10,131,131
2025-09-04,2025-09-11,2025-09-08,124,116,147,54,<10,123,131
2025-09-04,2025-09-11,2025-09-08,127,110,109,136,<10,130,134
2025-09-04,2025-09-11,2025-09-08,127,110,111,50,<10,139,134
2025-09-04,2025-09-11,2025-09-08,127,110,127,110,15.44,134,134
2025-09-04,2025-09-11,2025-09-08,127,110,136,143,<10,109,134
2025-09-04,2025-09-11,2025-09-08,127,110,52,07,<10,78,134
2025-09-04,2025-09-11,2025-09-08,127,110,53,21B,<10,154,134
2025-09-04,2025-09-11,2025-09-08,127,110,59,49F,<10,60,134
2025-09-04,2025-09-11,2025-09-08,130,109,108,126,<10,4,106
2025-09-04,2025-09-11,2025-09-08,130,109,135,132,<10,105,106
2025-09-04,2025-09-11,2025-09-08,130,109,137,137,<10,137,106
2025-09-04,2025-09-11,2025-09-08,130,109,143,138,<10,136,106
2025-09-04,2025-09-11,2025-09-08,130,109,149,112,<10,40,106
2025-09-04,2025-09-11,2025-09-08,130,109,15,24B,<10,72,106
2025-09-04,2025-09-11,2025-09-08,130,109,52,07,<10,78,106
2025-09-04,2025-09-11,2025-09-08,131,124,109,136,<10,130,142
2025-09-04,2025-09-11,2025-09-08,131,124,115,145,<10,119,142
2025-09-04,2025-09-11,2025-09-08,131,124,131,124,<10,142,142
2025-09-04,2025-09-11,2025-09-08,132,125,105,135,<10,43,135
2025-09-04,2025-09-11,2025-09-08,132,125,106,130,28.42,41,135
2025-09-04,2025-09-11,2025-09-08,132,125,107,134,<10,133,135
2025-09-04,2025-09-11,2025-09-08,132,125,108,126,12.58,4,135
2025-09-04,2025-09-11,2025-09-08,132,125,113,142,<10,45,135
2025-09-04,2025-09-11,2025-09-08,132,125,115,145,<10,119,135
2025-09-04,2025-09-11,2025-09-08,132,125,117,123,<10,128,135
2025-09-04,2025-09-11,2025-09-08,132,125,132,125,<10,135,135
2025-09-04,2025-09-11,2025-09-08,132,125,134,127,<10,107,135
2025-09-04,2025-09-11,2025-09-08,132,125,135,132,<10,105,135
2025-09-04,2025-09-11,2025-09-08,132,125,136,143,22.51,109,135
2025-09-04,2025-09-11,2025-09-08,132,125,137,137,43.8,137,135
2025-09-04,2025-09-11,2025-09-08,132,125,141,139,<10,145,135
2025-09-04,2025-09-11,2025-09-08,132,125,143,138,30.41,136,135
2025-09-04,2025-09-11,2025-09-08,132,125,149,112,12.91,40,135
2025-09-04,2025-09-11,2025-09-08,132,125,40,149,11.92,64,135
2025-09-04,2025-09-11,2025-09-08,132,125,52,07,41.84,78,135
2025-09-04,2025-09-11,2025-09-08,132,125,53,21B,<10,154,135
2025-09-04,2025-09-11,2025-09-08,133,107,127,110,<10,134,121
2025-09-04,2025-09-11,2025-09-08,133,107,52,07,<10,78,121
2025-09-04,2025-09-11,2025-09-08,134,127,102,63B,12.13,46,107
2025-09-04,2025-09-11,2025-09-08,134,127,104,61,<10,42,107
2025-09-04,2025-09-11,2025-09-08,134,127,105,135,<10,43,107
2025-09-04,2025-09-11,2025-09-08,134,127,106,130,<10,41,107
2025-09-04,2025-09-11,2025-09-08,134,127,107,134,37.0,133,107
2025-09-04,2025-09-11,2025-09-08,134,127,109,136,34.87,130,107
2025-09-04,2025-09-11,2025-09-08,134,127,115,145,<10,119,107
2025-09-04,2025-09-11,2025-09-08,134,127,134,127,11.22,107,107
2025-09-04,2025-09-11,2025-09-08,134,127,144,128,<10,112,107
2025-09-04,2025-09-11,2025-09-08,134,127,149,112,<10,40,107
2025-09-04,2025-09-11,2025-09-08,134,127,15,24B,15.29,72,107
2025-09-04,2025-09-11,2025-09-08,134,127,50,09,<10,111,107
2025-09-04,2025-09-11,2025-09-08,134,127,52,07,<10,78,107
2025-09-04,2025-09-11,2025-09-08,134,127,53,21B,32.93,154,107
2025-09-04,2025-09-11,2025-09-08,134,127,54,70B,25.98,147,107
2025-09-04,2025-09-11,2025-09-08,135,132,102,63B,11.79,46,105
2025-09-04,2025-09-11,2025-09-08,135,132,104,61,<10,42,105
2025-09-04,2025-09-11,2025-09-08,135,132,107,134,15.64,133,105
2025-09-04,2025-09-11,2025-09-08,135,132,109,136,21.09,130,105
2025-09-04,2025-09-11,2025-09-08,135,132,114,14F,<10,126,105
2025-09-04,2025-09-11,2025-09-08,135,132,115,145,21.61,119,105
2025-09-04,2025-09-11,2025-09-08,135,132,130,109,<10,106,105
2025-09-04,2025-09-11,2025-09-08,135,132,132,125,<10,135,105
2025-09-04,2025-09-11,2025-09-08,135,132,135,132,<10,105,105
2025-09-04,2025-09-11,2025-09-08,135,132,143,138,<10,136,105
2025-09-04,2025-09-11,2025-09-08,135,132,15,24B,<10,72,105
2025-09-04,2025-09-11,2025-09-08,135,132,40,149,<10,64,105
2025-09-04,2025-09-11,2025-09-08,135,132,52,07,<10,78,105
2025-09-04,2025-09-11,2025-09-08,135,132,53,21B,16.38,154,105
2025-09-04,2025-09-11,2025-09-08,135,132,54,70B,<10,147,105
2025-09-04,2025-09-11,2025-09-08,136,143,102,63B,<10,46,109
2025-09-04,2025-09-11,2025-09-08,136,143,104,61,10.46,42,109
2025-09-04,2025-09-11,2025-09-08,136,143,105,135,<10,43,109
2025-09-04,2025-09-11,2025-09-08,136,143,107,134,29.06,133,109
2025-09-04,2025-09-11,2025-09-08,136,143,109,136,89.42,130,109
2025-09-04,2025-09-11,2025-09-08,136,143,111,50,<10,139,109
2025-09-04,2025-09-11,2025-09-08,136,143,112,144,<10,149,109
2025-09-04,2025-09-11,2025-09-08,136,143,114,14F,11.04,126,109
2025-09-04,2025-09-11,2025-09-08,136,143,115,145,144.59,119,109
2025-09-04,2025-09-11,2025-09-08,136,143,116,146,<10,124,109
2025-09-04,2025-09-11,2025-09-08,136,143,117,123,<10,128,109
2025-09-04,2025-09-11,2025-09-08,136,143,132,125,<10,135,109
2025-09-04,2025-09-11,2025-09-08,136,143,136,143,318.88,109,109
2025-09-04,2025-09-11,2025-09-08,136,143,137,137,14.33,137,109
2025-09-04,2025-09-11,2025-09-08,136,143,141,139,<10,145,109
2025-09-04,2025-09-11,2025-09-08,136,143,142,131,<10,113,109
2025-09-04,2025-09-11,2025-09-08,136,143,143,138,<10,136,109
2025-09-04,2025-09-11,2025-09-08,136,143,144,128,12.16,112,109
2025-09-04,2025-09-11,2025-09-08,136,143,149,112,<10,40,109
2025-09-04,2025-09-11,2025-09-08,136,143,15,24B,<10,72,109
2025-09-04,2025-09-11,2025-09-08,136,143,40,149,<10,64,109
2025-09-04,2025-09-11,2025-09-08,136,143,52,07,<10,78,109
2025-09-04,2025-09-11,2025-09-08,136,143,53,21B,31.94,154,109
2025-09-04,2025-09-11,2025-09-08,136,143,54,70B,11.23,147,109
2025-09-04,2025-09-11,2025-09-08,136,143,59,49F,10.56,60,109
2025-09-04,2025-09-11,2025-09-08,136,143,61,X4F,<10,104,109
2025-09-04,2025-09-11,2025-09-08,137,137,100,68A,<10,2,137
2025-09-04,2025-09-11,2025-09-08,137,137,102,63B,<10,46,137
2025-09-04,2025-09-11,2025-09-08,137,137,104,61,11.02,42,137
2025-09-04,2025-09-11,2025-09-08,137,137,105,135,<10,43,137
2025-09-04,2025-09-11,2025-09-08,137,137,106,130,<10,41,137
2025-09-04,2025-09-11,2025-09-08,137,137,107,134,37.81,133,137
2025-09-04,2025-09-11,2025-09-08,137,137,109,136,166.42,130,137
2025-09-04,2025-09-11,2025-09-08,137,137,115,145,38.54,119,137
2025-09-04,2025-09-11,2025-09-08,137,137,117,123,<10,128,137
2025-09-04,2025-09-11,2025-09-08,137,137,130,109,<10,106,137
2025-09-04,2025-09-11,2025-09-08,137,137,132,125,<10,135,137
2025-09-04,2025-09-11,2025-09-08,137,137,135,132,<10,105,137
2025-09-04,2025-09-11,2025-09-08,137,137,137,137,70.57,137,137
2025-09-04,2025-09-11,2025-09-08,137,137,142,131,<10,113,137
2025-09-04,2025-09-11,2025-09-08,137,137,143,138,<10,136,137
2025-09-04,2025-09-11,2025-09-08,137,137,144,128,<10,112,137
2025-09-04,2025-09-11,2025-09-08,137,137,149,112,<10,40,137
2025-09-04,2025-09-11,2025-09-08,137,137,15,24B,20.19,72,137
2025-09-04,2025-09-11,2025-09-08,137,137,40,149,<10,64,137
2025-09-04,2025-09-11,2025-09-08,137,137,52,07,<10,78,137
2025-09-04,2025-09-11,2025-09-08,137,137,53,21B,100.1,154,137
2025-09-04,2025-09-11,2025-09-08,137,137,54,70B,49.06,147,137
2025-09-04,2025-09-11,2025-09-08,138,140,109,136,<10,130,143
2025-09-04,2025-09-11,2025-09-08,138,140,115,145,10.86,119,143
2025-09-04,2025-09-11,2025-09-08,138,140,138,140,12.42,143,143
2025-09-04,2025-09-11,2025-09-08,139,111,113,142,<10,45,141
2025-09-04,2025-09-11,2025-09-08,139,111,134,127,<10,107,141
2025-09-04,2025-09-11,2025-09-08,139,111,139,111,<10,141,141
2025-09-04,2025-09-11,2025-09-08,139,111,60,59,<10,76,141
2025-09-04,2025-09-11,2025-09-08,140,121,106,130,<10,41,138
2025-09-04,2025-09-11,2025-09-08,140,121,113,142,<10,45,138
2025-09-04,2025-09-11,2025-09-08,140,121,134,127,<10,107,138
2025-09-04,2025-09-11,2025-09-08,140,121,136,143,<10,109,138
2025-09-04,2025-09-11,2025-09-08,140,121,137,137,<10,137,138
2025-09-04,2025-09-11,2025-09-08,140,121,141,139,<10,145,138
2025-09-04,2025-09-11,2025-09-08,140,121,143,138,<10,136,138
2025-09-04,2025-09-11,2025-09-08,141,139,100,68A,<10,2,145
2025-09-04,2025-09-11,2025-09-08,141,139,102,63B,<10,46,145
2025-09-04,2025-09-11,2025-09-08,141,139,106,130,<10,41,145
2025-09-04,2025-09-11,2025-09-08,141,139,107,134,<10,133,145
2025-09-04,2025-09-11,2025-09-08,141,139,109,136,38.92,130,145
2025-09-04,2025-09-11,2025-09-08,141,139,136,143,<10,109,145
2025-09-04,2025-09-11,2025-09-08,141,139,141,139,15.58,145,145
2025-09-04,2025-09-11,2025-09-08,141,139,143,138,11.63,136,145
2025-09-04,2025-09-11,2025-09-08,141,139,144,128,<10,112,145
2025-09-04,2025-09-11,2025-09-08,141,139,15,24B,<10,72,145
2025-09-04,2025-09-11,2025-09-08,141,139,53,21B,33.28,154,145
2025-09-04,2025-09-11,2025-09-08,141,139,54,70B,10.61,147,145
2025-09-04,2025-09-11,2025-09-08,142,131,106,130,<10,41,113
2025-09-04,2025-09-11,2025-09-08,142,131,107,134,10.91,133,113
2025-09-04,2025-09-11,2025-09-08,142,131,108,126,<10,4,113
2025-09-04,2025-09-11,2025-09-08,142,131,109,136,36.25,130,113
2025-09-04,2025-09-11,2025-09-08,142,131,113,142,<10,45,113
2025-09-04,2025-09-11,2025-09-08,142,131,136,143,53.61,109,113
2025-09-04,2025-09-11,2025-09-08,142,131,137,137,10.86,137,113
2025-09-04,2025-09-11,2025-09-08,142,131,142,131,<10,113,113
2025-09-04,2025-09-11,2025-09-08,142,131,143,138,<10,136,113
2025-09-04,2025-09-11,2025-09-08,142,131,52,07,<10,78,113
2025-09-04,2025-09-11,2025-09-08,143,138,102,63B,<10,46,136
2025-09-04,2025-09-11,2025-09-08,143,138,105,135,<10,43,136
2025-09-04,2025-09-11,2025-09-08,143,138,106,130,13.0,41,136
2025-09-04,2025-09-11,2025-09-08,143,138,107,134,28.59,133,136
2025-09-04,2025-09-11,2025-09-08,143,138,109,136,35.07,130,136
2025-09-04,2025-09-11,2025-09-08,143,138,115,145,61.59,119,136
2025-09-04,2025-09-11,2025-09-08,143,138,116,146,<10,124,136
2025-09-04,2025-09-11,2025-09-08,143,138,121,133,<10,140,136
2025-09-04,2025-09-11,2025-09-08,143,138,127,110,<10,134,136
2025-09-04,2025-09-11,2025-09-08,143,138,132,125,<10,135,136
2025-09-04,2025-09-11,2025-09-08,143,138,134,127,<10,107,136
2025-09-04,2025-09-11,2025-09-08,143,138,135,132,<10,105,136
2025-09-04,2025-09-11,2025-09-08,143,138,136,143,<10,109,136
2025-09-04,2025-09-11,2025-09-08,143,138,137,137,<10,137,136
2025-09-04,2025-09-11,2025-09-08,143,138,143,138,81.5,136,136
2025-09-04,2025-09-11,2025-09-08,143,138,149,112,<10,40,136
2025-09-04,2025-09-11,2025-09-08,143,138,15,24B,<10,72,136
2025-09-04,2025-09-11,2025-09-08,143,138,40,149,11.29,64,136
2025-09-04,2025-09-11,2025-09-08,143,138,52,07,16.14,78,136
2025-09-04,2025-09-11,2025-09-08,143,138,53,21B,22.26,154,136
2025-09-04,2025-09-11,2025-09-08,143,138,54,70B,17.25,147,136
2025-09-04,2025-09-11,2025-09-08,144,128,105,135,12.52,43,112
2025-09-04,2025-09-11,2025-09-08,144,128,106,130,206.76,41,112
2025-09-04,2025-09-11,2025-09-08,144,128,109,136,<10,130,112
2025-09-04,2025-09-11,2025-09-08,144,128,112,144,<10,149,112
2025-09-04,2025-09-11,2025-09-08,144,128,113,142,34.84,45,112
2025-09-04,2025-09-11,2025-09-08,144,128,115,145,<10,119,112
2025-09-04,2025-09-11,2025-09-08,144,128,116,146,16.51,124,112
2025-09-04,2025-09-11,2025-09-08,144,128,126,114,<10,108,112
2025-09-04,2025-09-11,2025-09-08,144,128,127,110,18.2,134,112
2025-09-04,2025-09-11,2025-09-08,144,128,131,124,18.19,142,112
2025-09-04,2025-09-11,2025-09-08,144,128,134,127,130.28,107,112
2025-09-04,2025-09-11,2025-09-08,144,128,135,132,29.04,105,112
2025-09-04,2025-09-11,2025-09-08,144,128,136,143,70.74,109,112
2025-09-04,2025-09-11,2025-09-08,144,128,137,137,109.5,137,112
2025-09-04,2025-09-11,2025-09-08,144,128,141,139,50.42,145,112
2025-09-04,2025-09-11,2025-09-08,144,128,143,138,95.16,136,112
2025-09-04,2025-09-11,2025-09-08,144,128,144,128,<10,112,112
2025-09-04,2025-09-11,2025-09-08,144,128,145,141,<10,115,112
2025-09-04,2025-09-11,2025-09-08,144,128,149,112,<10,40,112
2025-09-04,2025-09-11,2025-09-08,144,128,15,24B,<10,72,112
2025-09-04,2025-09-11,2025-09-08,144,128,52,07,120.76,78,112
2025-09-04,2025-09-11,2025-09-08,144,128,53,21B,11.11,154,112
2025-09-04,2025-09-11,2025-09-08,144,128,54,70B,11.56,147,112
2025-09-04,2025-09-11,2025-09-08,144,128,59,49F,<10,60,112
2025-09-04,2025-09-11,2025-09-08,145,141,115,145,10.82,119,115
2025-09-04,2025-09-11,2025-09-08,147,54,109,136,<10,130,123
2025-09-04,2025-09-11,2025-09-08,147,54,121,133,<10,140,123
2025-09-04,2025-09-11,2025-09-08,147,54,124,116,<10,131,123
2025-09-04,2025-09-11,2025-09-08,147,54,134,127,<10,107,123
2025-09-04,2025-09-11,2025-09-08,147,54,135,132,<10,105,123
2025-09-04,2025-09-11,2025-09-08,147,54,136,143,<10,109,123
2025-09-04,2025-09-11,2025-09-08,147,54,147,54,<10,123,123
2025-09-04,2025-09-11,2025-09-08,147,54,44,150,<10,79,123
2025-09-04,2025-09-11,2025-09-08,147,54,52,07,<10,78,123
2025-09-04,2025-09-11,2025-09-08,147,54,53,21B,<10,154,123
2025-09-04,2025-09-11,2025-09-08,148,51F,135,132,<10,105,118
2025-09-04,2025-09-11,2025-09-08,148,51F,137,137,<10,137,118
2025-09-04,2025-09-11,2025-09-08,148,51F,139,111,<10,141,118
2025-09-04,2025-09-11,2025-09-08,148,51F,141,139,<10,145,118
2025-09-04,2025-09-11,2025-09-08,148,51F,143,138,<10,136,118
2025-09-04,2025-09-11,2025-09-08,148,51F,148,51F,10.2,118,118
2025-09-04,2025-09-11,2025-09-08,149,112,107,134,10.23,133,40
2025-09-04,2025-09-11,2025-09-08,149,112,134,127,<10,107,40
2025-09-04,2025-09-11,2025-09-08,149,112,149,112,<10,40,40
2025-09-04,2025-09-11,2025-09-08,149,112,52,07,<10,78,40
2025-09-04,2025-09-11,2025-09-08,149,112,53,21B,<10,154,40
2025-09-04,2025-09-11,2025-09-08,15,24B,100,68A,19.21,2,72
2025-09-04,2025-09-11,2025-09-08,15,24B,102,63B,<10,46,72
2025-09-04,2025-09-11,2025-09-08,15,24B,103,29F,<10,125,72
2025-09-04,2025-09-11,2025-09-08,15,24B,104,61,<10,42,72
2025-09-04,2025-09-11,2025-09-08,15,24B,105,135,30.41,43,72
2025-09-04,2025-09-11,2025-09-08,15,24B,106,130,85.44,41,72
2025-09-04,2025-09-11,2025-09-08,15,24B,107,134,<10,133,72
2025-09-04,2025-09-11,2025-09-08,15,24B,108,126,<10,4,72
