start_date,end_date,date,destination,destination_name,origin,origin_name,total_trips
2025-09-04,2025-09-11,2025-09-06,52,07,144,128,14.56
2025-09-04,2025-09-11,2025-09-06,52,07,147,54,<10
2025-09-04,2025-09-11,2025-09-06,52,07,149,112,<10
2025-09-04,2025-09-11,2025-09-06,52,07,15,24B,56.69
2025-09-04,2025-09-11,2025-09-06,52,07,151,129,55.41
2025-09-04,2025-09-11,2025-09-06,52,07,154,53,<10
2025-09-04,2025-09-11,2025-09-06,52,07,3,30,<10
2025-09-04,2025-09-11,2025-09-06,52,07,33,21A,48.94
2025-09-04,2025-09-11,2025-09-06,52,07,4,108,<10
2025-09-04,2025-09-11,2025-09-06,52,07,40,149,<10
2025-09-04,2025-09-11,2025-09-06,52,07,45,113,<10
2025-09-04,2025-09-11,2025-09-06,52,07,47,10,<10
2025-09-04,2025-09-11,2025-09-06,52,07,49,08,148.47
2025-09-04,2025-09-11,2025-09-06,52,07,50,09,36.3
2025-09-04,2025-09-11,2025-09-06,52,07,51,06B,143.97
2025-09-04,2025-09-11,2025-09-06,52,07,52,07,1072.73
2025-09-04,2025-09-11,2025-09-06,52,07,53,21B,90.74
2025-09-04,2025-09-11,2025-09-06,52,07,54,70B,63.47
2025-09-04,2025-09-11,2025-09-06,52,07,55,02F,38.87
2025-09-04,2025-09-11,2025-09-06,52,07,56,69A,41.43
2025-09-04,2025-09-11,2025-09-06,52,07,59,49F,<10
2025-09-04,2025-09-11,2025-09-06,52,07,60,59,<10
2025-09-04,2025-09-11,2025-09-06,52,07,61,X4F,<10
2025-09-04,2025-09-11,2025-09-06,52,07,62,23,10.55
2025-09-04,2025-09-11,2025-09-06,52,07,63,22,16.48
2025-09-04,2025-09-11,2025-09-06,52,07,64,40,<10
2025-09-04,2025-09-11,2025-09-06,52,07,65,24A,13.93
2025-09-04,2025-09-11,2025-09-06,52,07,66,20,29.91
2025-09-04,2025-09-11,2025-09-06,52,07,67,18,722.85
2025-09-04,2025-09-11,2025-09-06,52,07,68,16,<10
2025-09-04,2025-09-11,2025-09-06,52,07,70,12F,<10
2025-09-04,2025-09-11,2025-09-06,52,07,71,39F,<10
2025-09-04,2025-09-11,2025-09-06,52,07,73,13,29.46
2025-09-04,2025-09-11,2025-09-06,52,07,74,38,11.35
2025-09-04,2025-09-11,2025-09-06,52,07,76,60,17.84
2025-09-04,2025-09-11,2025-09-06,52,07,78,52,44.79
2025-09-04,2025-09-11,2025-09-06,52,07,79,44,<10
2025-09-04,2025-09-11,2025-09-06,52,07,80,45,<10
2025-09-04,2025-09-11,2025-09-06,52,07,81,42,239.81
2025-09-04,2025-09-11,2025-09-06,52,07,82,43,32.38
2025-09-04,2025-09-11,2025-09-06,52,07,83,34,22.6
2025-09-04,2025-09-11,2025-09-06,52,07,84,41,62.61
2025-09-04,2025-09-11,2025-09-06,52,07,85,30F,<10
2025-09-04,2025-09-11,2025-09-06,52,07,86,32,34.26
2025-09-04,2025-09-11,2025-09-06,52,07,87,X29F,<10
2025-09-04,2025-09-11,2025-09-06,52,07,88,26,<10
2025-09-04,2025-09-11,2025-09-06,52,07,89,35,74.41
2025-09-04,2025-09-11,2025-09-06,52,07,90,03,25.91
2025-09-04,2025-09-11,2025-09-06,52,07,92,37F,27.94
2025-09-04,2025-09-11,2025-09-06,52,07,93,Aeropuerto,26.38
2025-09-04,2025-09-11,2025-09-06,52,07,94,06A,452.3
2025-09-04,2025-09-11,2025-09-06,52,07,95,70A,80.76
2025-09-04,2025-09-11,2025-09-06,52,07,96,69B,33.81
2025-09-04,2025-09-11,2025-09-06,52,07,97,05,<10
2025-09-04,2025-09-11,2025-09-06,52,07,98,68B,23.8
2025-09-04,2025-09-11,2025-09-06,52,07,99,65A,10.49
2025-09-04,2025-09-11,2025-09-06,53,21B,1,25,14.28
2025-09-04,2025-09-11,2025-09-06,53,21B,100,68A,29.1
2025-09-04,2025-09-11,2025-09-06,53,21B,102,63B,45.28
2025-09-04,2025-09-11,2025-09-06,53,21B,103,29F,35.57
2025-09-04,2025-09-11,2025-09-06,53,21B,104,61,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,105,135,30.99
2025-09-04,2025-09-11,2025-09-06,53,21B,106,130,562.16
2025-09-04,2025-09-11,2025-09-06,53,21B,107,134,62.73
2025-09-04,2025-09-11,2025-09-06,53,21B,108,126,27.73
2025-09-04,2025-09-11,2025-09-06,53,21B,109,136,28.82
2025-09-04,2025-09-11,2025-09-06,53,21B,110,48F,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,111,50,13.92
2025-09-04,2025-09-11,2025-09-06,53,21B,112,144,32.56
2025-09-04,2025-09-11,2025-09-06,53,21B,113,142,66.34
2025-09-04,2025-09-11,2025-09-06,53,21B,115,145,91.97
2025-09-04,2025-09-11,2025-09-06,53,21B,116,146,125.36
2025-09-04,2025-09-11,2025-09-06,53,21B,117,123,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,119,115,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,120,118,10.78
2025-09-04,2025-09-11,2025-09-06,53,21B,121,133,127.8
2025-09-04,2025-09-11,2025-09-06,53,21B,122,119,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,123,147,54.41
2025-09-04,2025-09-11,2025-09-06,53,21B,124,116,15.29
2025-09-04,2025-09-11,2025-09-06,53,21B,126,114,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,127,110,68.16
2025-09-04,2025-09-11,2025-09-06,53,21B,128,117,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,130,109,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,131,124,28.38
2025-09-04,2025-09-11,2025-09-06,53,21B,134,127,356.73
2025-09-04,2025-09-11,2025-09-06,53,21B,135,132,114.19
2025-09-04,2025-09-11,2025-09-06,53,21B,136,143,822.59
2025-09-04,2025-09-11,2025-09-06,53,21B,137,137,980.74
2025-09-04,2025-09-11,2025-09-06,53,21B,138,140,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,139,111,30.14
2025-09-04,2025-09-11,2025-09-06,53,21B,141,139,228.21
2025-09-04,2025-09-11,2025-09-06,53,21B,142,131,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,143,138,1506.84
2025-09-04,2025-09-11,2025-09-06,53,21B,144,128,12.23
2025-09-04,2025-09-11,2025-09-06,53,21B,145,141,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,147,54,125.53
2025-09-04,2025-09-11,2025-09-06,53,21B,148,51F,15.16
2025-09-04,2025-09-11,2025-09-06,53,21B,149,112,232.92
2025-09-04,2025-09-11,2025-09-06,53,21B,15,24B,157.75
2025-09-04,2025-09-11,2025-09-06,53,21B,150,101,11.35
2025-09-04,2025-09-11,2025-09-06,53,21B,151,129,2672.59
2025-09-04,2025-09-11,2025-09-06,53,21B,154,53,30.96
2025-09-04,2025-09-11,2025-09-06,53,21B,2,100,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,3,30,29.64
2025-09-04,2025-09-11,2025-09-06,53,21B,33,21A,270.28
2025-09-04,2025-09-11,2025-09-06,53,21B,39,122,66.79
2025-09-04,2025-09-11,2025-09-06,53,21B,4,108,139.4
2025-09-04,2025-09-11,2025-09-06,53,21B,40,149,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,41,106,18.87
2025-09-04,2025-09-11,2025-09-06,53,21B,42,104,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,43,105,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,44,150,95.54
2025-09-04,2025-09-11,2025-09-06,53,21B,45,113,40.06
2025-09-04,2025-09-11,2025-09-06,53,21B,47,10,33.31
2025-09-04,2025-09-11,2025-09-06,53,21B,48,11F,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,49,08,957.86
2025-09-04,2025-09-11,2025-09-06,53,21B,50,09,129.38
2025-09-04,2025-09-11,2025-09-06,53,21B,51,06B,1005.35
2025-09-04,2025-09-11,2025-09-06,53,21B,52,07,4552.06
2025-09-04,2025-09-11,2025-09-06,53,21B,53,21B,1056.25
2025-09-04,2025-09-11,2025-09-06,53,21B,54,70B,177.74
2025-09-04,2025-09-11,2025-09-06,53,21B,55,02F,788.01
2025-09-04,2025-09-11,2025-09-06,53,21B,56,69A,130.81
2025-09-04,2025-09-11,2025-09-06,53,21B,58,01,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,59,49F,70.05
2025-09-04,2025-09-11,2025-09-06,53,21B,60,59,76.2
2025-09-04,2025-09-11,2025-09-06,53,21B,61,X4F,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,62,23,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,63,22,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,64,40,59.33
2025-09-04,2025-09-11,2025-09-06,53,21B,65,24A,37.47
2025-09-04,2025-09-11,2025-09-06,53,21B,66,20,611.1
2025-09-04,2025-09-11,2025-09-06,53,21B,67,18,6356.84
2025-09-04,2025-09-11,2025-09-06,53,21B,68,16,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,69,17,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,70,12F,11.46
2025-09-04,2025-09-11,2025-09-06,53,21B,71,39F,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,72,15,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,73,13,401.17
2025-09-04,2025-09-11,2025-09-06,53,21B,74,38,190.69
2025-09-04,2025-09-11,2025-09-06,53,21B,75,57,20.32
2025-09-04,2025-09-11,2025-09-06,53,21B,76,60,356.43
2025-09-04,2025-09-11,2025-09-06,53,21B,78,52,674.76
2025-09-04,2025-09-11,2025-09-06,53,21B,79,44,<10
2025-09-04,2025-09-11,2025-09-06,53,21B,80,45,324.55
2025-09-04,2025-09-11,2025-09-06,53,21B,81,42,3137.08
2025-09-04,2025-09-11,2025-09-06,53,21B,82,43,165.24
2025-09-04,2025-09-11,2025-09-06,53,21B,83,34,414.2
2025-09-04,2025-09-11,2025-09-06,53,21B,84,41,1223.35
2025-09-04,2025-09-11,2025-09-06,53,21B,85,30F,44.12
2025-09-04,2025-09-11,2025-09-06,53,21B,86,32,524.93
2025-09-04,2025-09-11,2025-09-06,53,21B,87,X29F,191.28
2025-09-04,2025-09-11,2025-09-06,53,21B,88,26,10.94
2025-09-04,2025-09-11,2025-09-06,53,21B,89,35,1328.79
2025-09-04,2025-09-11,2025-09-06,53,21B,90,03,589.39
2025-09-04,2025-09-11,2025-09-06,53,21B,91,04,78.61
2025-09-04,2025-09-11,2025-09-06,53,21B,92,37F,740.94
2025-09-04,2025-09-11,2025-09-06,53,21B,93,Aeropuerto,661.18
2025-09-04,2025-09-11,2025-09-06,53,21B,94,06A,2444.93
2025-09-04,2025-09-11,2025-09-06,53,21B,95,70A,120.41
2025-09-04,2025-09-11,2025-09-06,53,21B,96,69B,98.03
2025-09-04,2025-09-11,2025-09-06,53,21B,97,05,50.98
2025-09-04,2025-09-11,2025-09-06,53,21B,98,68B,65.2
2025-09-04,2025-09-11,2025-09-06,53,21B,99,65A,37.82
2025-09-04,2025-09-11,2025-09-06,54,70B,1,25,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,100,68A,17.34
2025-09-04,2025-09-11,2025-09-06,54,70B,101,X63F,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,102,63B,10.7
2025-09-04,2025-09-11,2025-09-06,54,70B,103,29F,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,104,61,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,105,135,14.31
2025-09-04,2025-09-11,2025-09-06,54,70B,106,130,119.89
2025-09-04,2025-09-11,2025-09-06,54,70B,107,134,12.6
2025-09-04,2025-09-11,2025-09-06,54,70B,108,126,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,109,136,13.59
2025-09-04,2025-09-11,2025-09-06,54,70B,110,48F,10.04
2025-09-04,2025-09-11,2025-09-06,54,70B,111,50,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,112,144,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,113,142,11.53
2025-09-04,2025-09-11,2025-09-06,54,70B,115,145,32.96
2025-09-04,2025-09-11,2025-09-06,54,70B,116,146,12.88
2025-09-04,2025-09-11,2025-09-06,54,70B,120,118,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,121,133,32.73
2025-09-04,2025-09-11,2025-09-06,54,70B,123,147,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,124,116,13.77
2025-09-04,2025-09-11,2025-09-06,54,70B,127,110,19.25
2025-09-04,2025-09-11,2025-09-06,54,70B,131,124,17.1
2025-09-04,2025-09-11,2025-09-06,54,70B,134,127,68.74
2025-09-04,2025-09-11,2025-09-06,54,70B,135,132,15.61
2025-09-04,2025-09-11,2025-09-06,54,70B,136,143,155.97
2025-09-04,2025-09-11,2025-09-06,54,70B,137,137,202.94
2025-09-04,2025-09-11,2025-09-06,54,70B,138,140,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,139,111,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,141,139,54.8
2025-09-04,2025-09-11,2025-09-06,54,70B,143,138,214.31
2025-09-04,2025-09-11,2025-09-06,54,70B,144,128,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,145,141,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,147,54,34.43
2025-09-04,2025-09-11,2025-09-06,54,70B,148,51F,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,149,112,32.05
2025-09-04,2025-09-11,2025-09-06,54,70B,15,24B,38.53
2025-09-04,2025-09-11,2025-09-06,54,70B,151,129,465.97
2025-09-04,2025-09-11,2025-09-06,54,70B,154,53,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,2,100,11.47
2025-09-04,2025-09-11,2025-09-06,54,70B,3,30,17.87
2025-09-04,2025-09-11,2025-09-06,54,70B,33,21A,28.44
2025-09-04,2025-09-11,2025-09-06,54,70B,39,122,17.61
2025-09-04,2025-09-11,2025-09-06,54,70B,4,108,44.97
2025-09-04,2025-09-11,2025-09-06,54,70B,41,106,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,44,150,21.21
2025-09-04,2025-09-11,2025-09-06,54,70B,45,113,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,47,10,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,49,08,62.94
2025-09-04,2025-09-11,2025-09-06,54,70B,50,09,35.12
2025-09-04,2025-09-11,2025-09-06,54,70B,51,06B,321.11
2025-09-04,2025-09-11,2025-09-06,54,70B,52,07,903.18
2025-09-04,2025-09-11,2025-09-06,54,70B,53,21B,77.74
2025-09-04,2025-09-11,2025-09-06,54,70B,54,70B,205.67
2025-09-04,2025-09-11,2025-09-06,54,70B,55,02F,242.51
2025-09-04,2025-09-11,2025-09-06,54,70B,56,69A,78.85
2025-09-04,2025-09-11,2025-09-06,54,70B,58,01,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,59,49F,11.64
2025-09-04,2025-09-11,2025-09-06,54,70B,60,59,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,62,23,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,63,22,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,64,40,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,65,24A,13.2
2025-09-04,2025-09-11,2025-09-06,54,70B,66,20,83.41
2025-09-04,2025-09-11,2025-09-06,54,70B,67,18,1083.6
2025-09-04,2025-09-11,2025-09-06,54,70B,68,16,13.31
2025-09-04,2025-09-11,2025-09-06,54,70B,69,17,11.05
2025-09-04,2025-09-11,2025-09-06,54,70B,70,12F,11.69
2025-09-04,2025-09-11,2025-09-06,54,70B,71,39F,14.01
2025-09-04,2025-09-11,2025-09-06,54,70B,73,13,55.27
2025-09-04,2025-09-11,2025-09-06,54,70B,74,38,97.18
2025-09-04,2025-09-11,2025-09-06,54,70B,75,57,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,76,60,65.1
2025-09-04,2025-09-11,2025-09-06,54,70B,77,46F,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,78,52,188.34
2025-09-04,2025-09-11,2025-09-06,54,70B,79,44,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,80,45,40.6
2025-09-04,2025-09-11,2025-09-06,54,70B,81,42,494.92
2025-09-04,2025-09-11,2025-09-06,54,70B,82,43,37.43
2025-09-04,2025-09-11,2025-09-06,54,70B,83,34,188.06
2025-09-04,2025-09-11,2025-09-06,54,70B,84,41,189.01
2025-09-04,2025-09-11,2025-09-06,54,70B,85,30F,<10
2025-09-04,2025-09-11,2025-09-06,54,70B,86,32,122.86
2025-09-04,2025-09-11,2025-09-06,54,70B,87,X29F,52.09
2025-09-04,2025-09-11,2025-09-06,54,70B,89,35,323.82
2025-09-04,2025-09-11,2025-09-06,54,70B,90,03,98.97
2025-09-04,2025-09-11,2025-09-06,54,70B,91,04,15.73
2025-09-04,2025-09-11,2025-09-06,54,70B,92,37F,205.29
2025-09-04,2025-09-11,2025-09-06,54,70B,93,Aeropuerto,127.83
2025-09-04,2025-09-11,2025-09-06,54,70B,94,06A,1210.23
2025-09-04,2025-09-11,2025-09-06,54,70B,95,70A,83.72
2025-09-04,2025-09-11,2025-09-06,54,70B,96,69B,22.25
2025-09-04,2025-09-11,2025-09-06,54,70B,97,05,27.49
2025-09-04,2025-09-11,2025-09-06,54,70B,98,68B,11.6
2025-09-04,2025-09-11,2025-09-06,54,70B,99,65A,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,102,63B,15.58
2025-09-04,2025-09-11,2025-09-06,55,02F,106,130,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,107,134,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,109,136,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,115,145,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,117,123,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,121,133,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,123,147,10.1
2025-09-04,2025-09-11,2025-09-06,55,02F,134,127,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,136,143,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,143,138,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,148,51F,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,149,112,12.05
2025-09-04,2025-09-11,2025-09-06,55,02F,15,24B,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,151,129,10.45
2025-09-04,2025-09-11,2025-09-06,55,02F,33,21A,14.41
2025-09-04,2025-09-11,2025-09-06,55,02F,4,108,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,41,106,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,49,08,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,50,09,10.63
2025-09-04,2025-09-11,2025-09-06,55,02F,51,06B,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,52,07,25.82
2025-09-04,2025-09-11,2025-09-06,55,02F,53,21B,40.77
2025-09-04,2025-09-11,2025-09-06,55,02F,54,70B,14.36
2025-09-04,2025-09-11,2025-09-06,55,02F,55,02F,51.48
2025-09-04,2025-09-11,2025-09-06,55,02F,56,69A,22.66
2025-09-04,2025-09-11,2025-09-06,55,02F,67,18,16.73
2025-09-04,2025-09-11,2025-09-06,55,02F,71,39F,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,73,13,10.43
2025-09-04,2025-09-11,2025-09-06,55,02F,74,38,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,77,46F,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,78,52,23.73
2025-09-04,2025-09-11,2025-09-06,55,02F,81,42,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,82,43,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,83,34,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,84,41,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,86,32,10.11
2025-09-04,2025-09-11,2025-09-06,55,02F,89,35,18.14
2025-09-04,2025-09-11,2025-09-06,55,02F,92,37F,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,93,Aeropuerto,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,94,06A,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,95,70A,15.47
2025-09-04,2025-09-11,2025-09-06,55,02F,96,69B,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,98,68B,<10
2025-09-04,2025-09-11,2025-09-06,55,02F,99,65A,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,1,25,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,100,68A,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,102,63B,31.64
2025-09-04,2025-09-11,2025-09-06,56,69A,103,29F,17.05
2025-09-04,2025-09-11,2025-09-06,56,69A,104,61,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,105,135,20.46
2025-09-04,2025-09-11,2025-09-06,56,69A,106,130,200.03
2025-09-04,2025-09-11,2025-09-06,56,69A,107,134,23.5
2025-09-04,2025-09-11,2025-09-06,56,69A,108,126,15.78
2025-09-04,2025-09-11,2025-09-06,56,69A,109,136,10.2
2025-09-04,2025-09-11,2025-09-06,56,69A,111,50,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,112,144,34.83
2025-09-04,2025-09-11,2025-09-06,56,69A,113,142,29.72
2025-09-04,2025-09-11,2025-09-06,56,69A,115,145,79.28
2025-09-04,2025-09-11,2025-09-06,56,69A,116,146,73.94
2025-09-04,2025-09-11,2025-09-06,56,69A,119,115,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,120,118,11.95
2025-09-04,2025-09-11,2025-09-06,56,69A,121,133,43.61
2025-09-04,2025-09-11,2025-09-06,56,69A,122,119,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,123,147,19.19
2025-09-04,2025-09-11,2025-09-06,56,69A,124,116,16.96
2025-09-04,2025-09-11,2025-09-06,56,69A,126,114,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,127,110,25.68
2025-09-04,2025-09-11,2025-09-06,56,69A,130,109,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,131,124,17.63
2025-09-04,2025-09-11,2025-09-06,56,69A,134,127,211.88
2025-09-04,2025-09-11,2025-09-06,56,69A,135,132,48.68
2025-09-04,2025-09-11,2025-09-06,56,69A,136,143,253.16
2025-09-04,2025-09-11,2025-09-06,56,69A,137,137,498.96
2025-09-04,2025-09-11,2025-09-06,56,69A,138,140,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,139,111,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,141,139,113.29
2025-09-04,2025-09-11,2025-09-06,56,69A,143,138,659.03
2025-09-04,2025-09-11,2025-09-06,56,69A,144,128,10.05
2025-09-04,2025-09-11,2025-09-06,56,69A,145,141,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,147,54,22.89
2025-09-04,2025-09-11,2025-09-06,56,69A,149,112,105.73
2025-09-04,2025-09-11,2025-09-06,56,69A,15,24B,34.4
2025-09-04,2025-09-11,2025-09-06,56,69A,151,129,1130.62
2025-09-04,2025-09-11,2025-09-06,56,69A,154,53,22.04
2025-09-04,2025-09-11,2025-09-06,56,69A,2,100,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,3,30,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,33,21A,59.31
2025-09-04,2025-09-11,2025-09-06,56,69A,39,122,18.9
2025-09-04,2025-09-11,2025-09-06,56,69A,4,108,34.37
2025-09-04,2025-09-11,2025-09-06,56,69A,41,106,12.32
2025-09-04,2025-09-11,2025-09-06,56,69A,43,105,10.57
2025-09-04,2025-09-11,2025-09-06,56,69A,44,150,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,45,113,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,47,10,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,48,11F,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,49,08,127.1
2025-09-04,2025-09-11,2025-09-06,56,69A,50,09,18.06
2025-09-04,2025-09-11,2025-09-06,56,69A,51,06B,364.49
2025-09-04,2025-09-11,2025-09-06,56,69A,52,07,1132.98
2025-09-04,2025-09-11,2025-09-06,56,69A,53,21B,139.36
2025-09-04,2025-09-11,2025-09-06,56,69A,54,70B,101.32
2025-09-04,2025-09-11,2025-09-06,56,69A,55,02F,287.76
2025-09-04,2025-09-11,2025-09-06,56,69A,56,69A,192.15
2025-09-04,2025-09-11,2025-09-06,56,69A,59,49F,44.59
2025-09-04,2025-09-11,2025-09-06,56,69A,60,59,18.4
2025-09-04,2025-09-11,2025-09-06,56,69A,62,23,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,63,22,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,64,40,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,65,24A,13.86
2025-09-04,2025-09-11,2025-09-06,56,69A,66,20,171.77
2025-09-04,2025-09-11,2025-09-06,56,69A,67,18,2027.38
2025-09-04,2025-09-11,2025-09-06,56,69A,68,16,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,69,17,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,71,39F,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,72,15,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,73,13,132.67
2025-09-04,2025-09-11,2025-09-06,56,69A,74,38,60.85
2025-09-04,2025-09-11,2025-09-06,56,69A,75,57,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,76,60,120.71
2025-09-04,2025-09-11,2025-09-06,56,69A,77,46F,10.33
2025-09-04,2025-09-11,2025-09-06,56,69A,78,52,191.0
2025-09-04,2025-09-11,2025-09-06,56,69A,79,44,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,80,45,78.91
2025-09-04,2025-09-11,2025-09-06,56,69A,81,42,1016.2
2025-09-04,2025-09-11,2025-09-06,56,69A,82,43,24.88
2025-09-04,2025-09-11,2025-09-06,56,69A,83,34,190.89
2025-09-04,2025-09-11,2025-09-06,56,69A,84,41,288.31
2025-09-04,2025-09-11,2025-09-06,56,69A,85,30F,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,86,32,166.03
2025-09-04,2025-09-11,2025-09-06,56,69A,87,X29F,60.99
2025-09-04,2025-09-11,2025-09-06,56,69A,88,26,<10
2025-09-04,2025-09-11,2025-09-06,56,69A,89,35,603.24
2025-09-04,2025-09-11,2025-09-06,56,69A,90,03,235.6
2025-09-04,2025-09-11,2025-09-06,56,69A,91,04,17.79
2025-09-04,2025-09-11,2025-09-06,56,69A,92,37F,255.12
2025-09-04,2025-09-11,2025-09-06,56,69A,93,Aeropuerto,400.3
2025-09-04,2025-09-11,2025-09-06,56,69A,94,06A,914.87
2025-09-04,2025-09-11,2025-09-06,56,69A,95,70A,32.66
2025-09-04,2025-09-11,2025-09-06,56,69A,96,69B,111.68
2025-09-04,2025-09-11,2025-09-06,56,69A,97,05,14.25
2025-09-04,2025-09-11,2025-09-06,56,69A,98,68B,33.63
2025-09-04,2025-09-11,2025-09-06,56,69A,99,65A,<10
2025-09-04,2025-09-11,2025-09-06,58,01,100,68A,<10
2025-09-04,2025-09-11,2025-09-06,58,01,106,130,<10
2025-09-04,2025-09-11,2025-09-06,58,01,135,132,<10
2025-09-04,2025-09-11,2025-09-06,58,01,136,143,<10
2025-09-04,2025-09-11,2025-09-06,58,01,151,129,<10
2025-09-04,2025-09-11,2025-09-06,58,01,49,08,<10
2025-09-04,2025-09-11,2025-09-06,58,01,51,06B,<10
2025-09-04,2025-09-11,2025-09-06,58,01,52,07,<10
2025-09-04,2025-09-11,2025-09-06,58,01,53,21B,<10
