start_date,end_date,date,destination,destination_name,origin,origin_name,total_trips
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,61,X4F,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,62,23,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,65,24A,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,66,20,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,67,18,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,68,16,11.55
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,71,39F,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,74,38,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,77,46F,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,78,52,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,79,44,16.7
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,81,42,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,82,43,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,83,34,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,84,41,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,85,30F,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,86,32,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,88,26,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,89,35,31.81
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,92,37F,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,93,Aeropuerto,38.67
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,94,06A,304.77
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,95,70A,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,96,69B,395.35
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,97,05,<10
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,98,68B,64.86
2025-09-04,2025-09-11,2025-09-06,93,Aeropuerto,99,65A,95.97
2025-09-04,2025-09-11,2025-09-06,94,06A,1,25,60.96
2025-09-04,2025-09-11,2025-09-06,94,06A,100,68A,121.48
2025-09-04,2025-09-11,2025-09-06,94,06A,101,X63F,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,102,63B,446.94
2025-09-04,2025-09-11,2025-09-06,94,06A,104,61,145.43
2025-09-04,2025-09-11,2025-09-06,94,06A,105,135,85.81
2025-09-04,2025-09-11,2025-09-06,94,06A,106,130,20.49
2025-09-04,2025-09-11,2025-09-06,94,06A,107,134,274.07
2025-09-04,2025-09-11,2025-09-06,94,06A,108,126,12.32
2025-09-04,2025-09-11,2025-09-06,94,06A,109,136,84.1
2025-09-04,2025-09-11,2025-09-06,94,06A,113,142,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,114,14F,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,115,145,34.61
2025-09-04,2025-09-11,2025-09-06,94,06A,116,146,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,117,123,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,118,148,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,119,115,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,121,133,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,122,119,13.33
2025-09-04,2025-09-11,2025-09-06,94,06A,123,147,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,130,109,11.76
2025-09-04,2025-09-11,2025-09-06,94,06A,131,124,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,132,125,41.83
2025-09-04,2025-09-11,2025-09-06,94,06A,134,127,20.98
2025-09-04,2025-09-11,2025-09-06,94,06A,135,132,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,136,143,37.84
2025-09-04,2025-09-11,2025-09-06,94,06A,137,137,73.96
2025-09-04,2025-09-11,2025-09-06,94,06A,138,140,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,140,121,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,141,139,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,142,131,11.65
2025-09-04,2025-09-11,2025-09-06,94,06A,143,138,17.24
2025-09-04,2025-09-11,2025-09-06,94,06A,144,128,23.02
2025-09-04,2025-09-11,2025-09-06,94,06A,147,54,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,149,112,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,15,24B,724.06
2025-09-04,2025-09-11,2025-09-06,94,06A,151,129,77.81
2025-09-04,2025-09-11,2025-09-06,94,06A,3,30,42.64
2025-09-04,2025-09-11,2025-09-06,94,06A,33,21A,1416.3
2025-09-04,2025-09-11,2025-09-06,94,06A,39,122,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,4,108,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,40,149,42.94
2025-09-04,2025-09-11,2025-09-06,94,06A,44,150,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,48,11F,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,49,08,57.7
2025-09-04,2025-09-11,2025-09-06,94,06A,50,09,28.1
2025-09-04,2025-09-11,2025-09-06,94,06A,51,06B,321.38
2025-09-04,2025-09-11,2025-09-06,94,06A,52,07,280.28
2025-09-04,2025-09-11,2025-09-06,94,06A,53,21B,2957.89
2025-09-04,2025-09-11,2025-09-06,94,06A,54,70B,960.04
2025-09-04,2025-09-11,2025-09-06,94,06A,55,02F,24.37
2025-09-04,2025-09-11,2025-09-06,94,06A,56,69A,852.82
2025-09-04,2025-09-11,2025-09-06,94,06A,58,01,14.4
2025-09-04,2025-09-11,2025-09-06,94,06A,59,49F,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,60,59,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,61,X4F,17.49
2025-09-04,2025-09-11,2025-09-06,94,06A,62,23,49.81
2025-09-04,2025-09-11,2025-09-06,94,06A,63,22,32.22
2025-09-04,2025-09-11,2025-09-06,94,06A,64,40,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,65,24A,115.45
2025-09-04,2025-09-11,2025-09-06,94,06A,66,20,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,67,18,231.09
2025-09-04,2025-09-11,2025-09-06,94,06A,68,16,49.38
2025-09-04,2025-09-11,2025-09-06,94,06A,69,17,16.87
2025-09-04,2025-09-11,2025-09-06,94,06A,70,12F,38.95
2025-09-04,2025-09-11,2025-09-06,94,06A,71,39F,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,72,15,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,73,13,13.82
2025-09-04,2025-09-11,2025-09-06,94,06A,74,38,26.09
2025-09-04,2025-09-11,2025-09-06,94,06A,75,57,16.66
2025-09-04,2025-09-11,2025-09-06,94,06A,76,60,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,77,46F,21.53
2025-09-04,2025-09-11,2025-09-06,94,06A,78,52,29.24
2025-09-04,2025-09-11,2025-09-06,94,06A,79,44,96.83
2025-09-04,2025-09-11,2025-09-06,94,06A,80,45,10.31
2025-09-04,2025-09-11,2025-09-06,94,06A,81,42,68.75
2025-09-04,2025-09-11,2025-09-06,94,06A,82,43,184.49
2025-09-04,2025-09-11,2025-09-06,94,06A,83,34,63.99
2025-09-04,2025-09-11,2025-09-06,94,06A,84,41,33.66
2025-09-04,2025-09-11,2025-09-06,94,06A,85,30F,168.96
2025-09-04,2025-09-11,2025-09-06,94,06A,86,32,16.46
2025-09-04,2025-09-11,2025-09-06,94,06A,87,X29F,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,88,26,38.37
2025-09-04,2025-09-11,2025-09-06,94,06A,89,35,18.67
2025-09-04,2025-09-11,2025-09-06,94,06A,90,03,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,91,04,<10
2025-09-04,2025-09-11,2025-09-06,94,06A,92,37F,37.88
2025-09-04,2025-09-11,2025-09-06,94,06A,93,Aeropuerto,28.7
2025-09-04,2025-09-11,2025-09-06,94,06A,94,06A,1342.3
2025-09-04,2025-09-11,2025-09-06,94,06A,95,70A,89.7
2025-09-04,2025-09-11,2025-09-06,94,06A,96,69B,722.44
2025-09-04,2025-09-11,2025-09-06,94,06A,97,05,56.09
2025-09-04,2025-09-11,2025-09-06,94,06A,98,68B,380.94
2025-09-04,2025-09-11,2025-09-06,94,06A,99,65A,297.58
2025-09-04,2025-09-11,2025-09-06,95,70A,1,25,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,100,68A,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,102,63B,29.43
2025-09-04,2025-09-11,2025-09-06,95,70A,104,61,10.62
2025-09-04,2025-09-11,2025-09-06,95,70A,105,135,24.82
2025-09-04,2025-09-11,2025-09-06,95,70A,106,130,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,107,134,18.02
2025-09-04,2025-09-11,2025-09-06,95,70A,109,136,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,115,145,19.15
2025-09-04,2025-09-11,2025-09-06,95,70A,130,109,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,132,125,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,136,143,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,137,137,11.49
2025-09-04,2025-09-11,2025-09-06,95,70A,143,138,10.05
2025-09-04,2025-09-11,2025-09-06,95,70A,144,128,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,148,51F,11.27
2025-09-04,2025-09-11,2025-09-06,95,70A,15,24B,41.99
2025-09-04,2025-09-11,2025-09-06,95,70A,151,129,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,3,30,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,33,21A,76.19
2025-09-04,2025-09-11,2025-09-06,95,70A,49,08,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,50,09,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,51,06B,14.1
2025-09-04,2025-09-11,2025-09-06,95,70A,52,07,56.65
2025-09-04,2025-09-11,2025-09-06,95,70A,53,21B,146.28
2025-09-04,2025-09-11,2025-09-06,95,70A,54,70B,77.81
2025-09-04,2025-09-11,2025-09-06,95,70A,56,69A,25.33
2025-09-04,2025-09-11,2025-09-06,95,70A,58,01,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,62,23,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,65,24A,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,67,18,10.02
2025-09-04,2025-09-11,2025-09-06,95,70A,68,16,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,69,17,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,71,39F,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,74,38,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,77,46F,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,78,52,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,79,44,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,81,42,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,82,43,20.91
2025-09-04,2025-09-11,2025-09-06,95,70A,83,34,10.26
2025-09-04,2025-09-11,2025-09-06,95,70A,84,41,11.09
2025-09-04,2025-09-11,2025-09-06,95,70A,85,30F,10.56
2025-09-04,2025-09-11,2025-09-06,95,70A,86,32,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,88,26,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,89,35,14.6
2025-09-04,2025-09-11,2025-09-06,95,70A,91,04,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,92,37F,<10
2025-09-04,2025-09-11,2025-09-06,95,70A,94,06A,92.38
2025-09-04,2025-09-11,2025-09-06,95,70A,95,70A,22.98
2025-09-04,2025-09-11,2025-09-06,95,70A,96,69B,32.14
2025-09-04,2025-09-11,2025-09-06,95,70A,97,05,16.55
2025-09-04,2025-09-11,2025-09-06,95,70A,98,68B,18.51
2025-09-04,2025-09-11,2025-09-06,95,70A,99,65A,17.76
2025-09-04,2025-09-11,2025-09-06,96,69B,1,25,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,100,68A,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,102,63B,45.18
2025-09-04,2025-09-11,2025-09-06,96,69B,104,61,13.68
2025-09-04,2025-09-11,2025-09-06,96,69B,105,135,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,106,130,45.14
2025-09-04,2025-09-11,2025-09-06,96,69B,107,134,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,109,136,10.39
2025-09-04,2025-09-11,2025-09-06,96,69B,113,142,19.61
2025-09-04,2025-09-11,2025-09-06,96,69B,115,145,46.85
2025-09-04,2025-09-11,2025-09-06,96,69B,116,146,25.55
2025-09-04,2025-09-11,2025-09-06,96,69B,121,133,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,123,147,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,130,109,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,132,125,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,134,127,80.39
2025-09-04,2025-09-11,2025-09-06,96,69B,135,132,21.08
2025-09-04,2025-09-11,2025-09-06,96,69B,136,143,43.07
2025-09-04,2025-09-11,2025-09-06,96,69B,137,137,136.12
2025-09-04,2025-09-11,2025-09-06,96,69B,141,139,17.11
2025-09-04,2025-09-11,2025-09-06,96,69B,143,138,10.49
2025-09-04,2025-09-11,2025-09-06,96,69B,144,128,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,15,24B,17.38
2025-09-04,2025-09-11,2025-09-06,96,69B,151,129,55.46
2025-09-04,2025-09-11,2025-09-06,96,69B,33,21A,90.12
2025-09-04,2025-09-11,2025-09-06,96,69B,40,149,11.73
2025-09-04,2025-09-11,2025-09-06,96,69B,49,08,11.06
2025-09-04,2025-09-11,2025-09-06,96,69B,50,09,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,51,06B,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,52,07,44.5
2025-09-04,2025-09-11,2025-09-06,96,69B,53,21B,87.17
2025-09-04,2025-09-11,2025-09-06,96,69B,54,70B,21.66
2025-09-04,2025-09-11,2025-09-06,96,69B,55,02F,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,56,69A,25.87
2025-09-04,2025-09-11,2025-09-06,96,69B,62,23,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,63,22,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,65,24A,16.35
2025-09-04,2025-09-11,2025-09-06,96,69B,66,20,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,67,18,21.63
2025-09-04,2025-09-11,2025-09-06,96,69B,68,16,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,69,17,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,73,13,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,74,38,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,76,60,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,78,52,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,79,44,17.05
2025-09-04,2025-09-11,2025-09-06,96,69B,81,42,15.96
2025-09-04,2025-09-11,2025-09-06,96,69B,83,34,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,84,41,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,85,30F,10.37
2025-09-04,2025-09-11,2025-09-06,96,69B,86,32,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,88,26,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,89,35,26.36
2025-09-04,2025-09-11,2025-09-06,96,69B,90,03,18.67
2025-09-04,2025-09-11,2025-09-06,96,69B,92,37F,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,93,Aeropuerto,33.24
2025-09-04,2025-09-11,2025-09-06,96,69B,94,06A,21.38
2025-09-04,2025-09-11,2025-09-06,96,69B,95,70A,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,96,69B,215.8
2025-09-04,2025-09-11,2025-09-06,96,69B,97,05,<10
2025-09-04,2025-09-11,2025-09-06,96,69B,98,68B,29.66
2025-09-04,2025-09-11,2025-09-06,96,69B,99,65A,25.19
2025-09-04,2025-09-11,2025-09-06,97,05,1,25,<10
2025-09-04,2025-09-11,2025-09-06,97,05,100,68A,19.48
2025-09-04,2025-09-11,2025-09-06,97,05,102,63B,12.31
2025-09-04,2025-09-11,2025-09-06,97,05,104,61,<10
2025-09-04,2025-09-11,2025-09-06,97,05,105,135,10.01
2025-09-04,2025-09-11,2025-09-06,97,05,107,134,<10
2025-09-04,2025-09-11,2025-09-06,97,05,109,136,10.61
2025-09-04,2025-09-11,2025-09-06,97,05,119,115,<10
2025-09-04,2025-09-11,2025-09-06,97,05,136,143,<10
2025-09-04,2025-09-11,2025-09-06,97,05,143,138,<10
2025-09-04,2025-09-11,2025-09-06,97,05,144,128,<10
2025-09-04,2025-09-11,2025-09-06,97,05,149,112,<10
2025-09-04,2025-09-11,2025-09-06,97,05,15,24B,19.62
2025-09-04,2025-09-11,2025-09-06,97,05,151,129,<10
2025-09-04,2025-09-11,2025-09-06,97,05,3,30,14.09
2025-09-04,2025-09-11,2025-09-06,97,05,33,21A,24.45
2025-09-04,2025-09-11,2025-09-06,97,05,49,08,<10
2025-09-04,2025-09-11,2025-09-06,97,05,50,09,<10
2025-09-04,2025-09-11,2025-09-06,97,05,51,06B,<10
2025-09-04,2025-09-11,2025-09-06,97,05,52,07,<10
2025-09-04,2025-09-11,2025-09-06,97,05,53,21B,54.48
2025-09-04,2025-09-11,2025-09-06,97,05,54,70B,23.45
2025-09-04,2025-09-11,2025-09-06,97,05,55,02F,<10
2025-09-04,2025-09-11,2025-09-06,97,05,56,69A,13.44
2025-09-04,2025-09-11,2025-09-06,97,05,65,24A,<10
2025-09-04,2025-09-11,2025-09-06,97,05,66,20,<10
2025-09-04,2025-09-11,2025-09-06,97,05,68,16,11.3
2025-09-04,2025-09-11,2025-09-06,97,05,71,39F,10.14
2025-09-04,2025-09-11,2025-09-06,97,05,74,38,11.17
2025-09-04,2025-09-11,2025-09-06,97,05,76,60,<10
2025-09-04,2025-09-11,2025-09-06,97,05,77,46F,<10
2025-09-04,2025-09-11,2025-09-06,97,05,78,52,<10
2025-09-04,2025-09-11,2025-09-06,97,05,80,45,<10
2025-09-04,2025-09-11,2025-09-06,97,05,81,42,<10
2025-09-04,2025-09-11,2025-09-06,97,05,82,43,<10
2025-09-04,2025-09-11,2025-09-06,97,05,84,41,12.96
2025-09-04,2025-09-11,2025-09-06,97,05,85,30F,<10
2025-09-04,2025-09-11,2025-09-06,97,05,89,35,<10
2025-09-04,2025-09-11,2025-09-06,97,05,93,Aeropuerto,<10
2025-09-04,2025-09-11,2025-09-06,97,05,94,06A,44.45
2025-09-04,2025-09-11,2025-09-06,97,05,95,70A,12.57
2025-09-04,2025-09-11,2025-09-06,97,05,96,69B,17.78
2025-09-04,2025-09-11,2025-09-06,97,05,97,05,37.72
2025-09-04,2025-09-11,2025-09-06,97,05,98,68B,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,1,25,11.04
2025-09-04,2025-09-11,2025-09-06,98,68B,100,68A,12.93
2025-09-04,2025-09-11,2025-09-06,98,68B,102,63B,53.17
2025-09-04,2025-09-11,2025-09-06,98,68B,104,61,15.1
2025-09-04,2025-09-11,2025-09-06,98,68B,105,135,13.21
2025-09-04,2025-09-11,2025-09-06,98,68B,106,130,19.54
2025-09-04,2025-09-11,2025-09-06,98,68B,113,142,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,115,145,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,116,146,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,121,133,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,134,127,29.78
2025-09-04,2025-09-11,2025-09-06,98,68B,136,143,12.5
2025-09-04,2025-09-11,2025-09-06,98,68B,137,137,25.33
2025-09-04,2025-09-11,2025-09-06,98,68B,141,139,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,143,138,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,15,24B,19.51
2025-09-04,2025-09-11,2025-09-06,98,68B,151,129,42.06
2025-09-04,2025-09-11,2025-09-06,98,68B,3,30,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,33,21A,31.28
2025-09-04,2025-09-11,2025-09-06,98,68B,40,149,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,47,10,10.3
2025-09-04,2025-09-11,2025-09-06,98,68B,49,08,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,50,09,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,51,06B,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,52,07,23.4
2025-09-04,2025-09-11,2025-09-06,98,68B,53,21B,39.23
2025-09-04,2025-09-11,2025-09-06,98,68B,54,70B,26.85
2025-09-04,2025-09-11,2025-09-06,98,68B,55,02F,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,56,69A,20.34
2025-09-04,2025-09-11,2025-09-06,98,68B,61,X4F,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,63,22,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,65,24A,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,66,20,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,67,18,11.39
2025-09-04,2025-09-11,2025-09-06,98,68B,68,16,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,69,17,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,74,38,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,77,46F,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,78,52,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,79,44,23.51
2025-09-04,2025-09-11,2025-09-06,98,68B,81,42,15.45
2025-09-04,2025-09-11,2025-09-06,98,68B,82,43,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,83,34,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,86,32,14.86
2025-09-04,2025-09-11,2025-09-06,98,68B,88,26,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,89,35,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,90,03,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,92,37F,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,93,Aeropuerto,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,94,06A,23.16
2025-09-04,2025-09-11,2025-09-06,98,68B,95,70A,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,96,69B,52.16
2025-09-04,2025-09-11,2025-09-06,98,68B,97,05,<10
2025-09-04,2025-09-11,2025-09-06,98,68B,98,68B,75.02
2025-09-04,2025-09-11,2025-09-06,98,68B,99,65A,20.06
2025-09-04,2025-09-11,2025-09-06,99,65A,100,68A,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,102,63B,22.02
2025-09-04,2025-09-11,2025-09-06,99,65A,104,61,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,105,135,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,106,130,21.7
2025-09-04,2025-09-11,2025-09-06,99,65A,107,134,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,109,136,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,111,50,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,113,142,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,115,145,28.7
2025-09-04,2025-09-11,2025-09-06,99,65A,116,146,18.79
2025-09-04,2025-09-11,2025-09-06,99,65A,121,133,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,134,127,87.75
2025-09-04,2025-09-11,2025-09-06,99,65A,135,132,13.09
2025-09-04,2025-09-11,2025-09-06,99,65A,136,143,20.59
2025-09-04,2025-09-11,2025-09-06,99,65A,137,137,128.89
2025-09-04,2025-09-11,2025-09-06,99,65A,141,139,15.61
2025-09-04,2025-09-11,2025-09-06,99,65A,143,138,16.08
2025-09-04,2025-09-11,2025-09-06,99,65A,149,112,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,15,24B,29.74
2025-09-04,2025-09-11,2025-09-06,99,65A,151,129,40.19
2025-09-04,2025-09-11,2025-09-06,99,65A,33,21A,30.7
2025-09-04,2025-09-11,2025-09-06,99,65A,40,149,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,49,08,14.31
2025-09-04,2025-09-11,2025-09-06,99,65A,50,09,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,51,06B,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,52,07,41.81
2025-09-04,2025-09-11,2025-09-06,99,65A,53,21B,33.05
2025-09-04,2025-09-11,2025-09-06,99,65A,54,70B,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,55,02F,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,56,69A,20.43
2025-09-04,2025-09-11,2025-09-06,99,65A,59,49F,11.4
2025-09-04,2025-09-11,2025-09-06,99,65A,60,59,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,61,X4F,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,62,23,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,63,22,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,64,40,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,65,24A,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,66,20,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,67,18,23.31
2025-09-04,2025-09-11,2025-09-06,99,65A,74,38,11.51
2025-09-04,2025-09-11,2025-09-06,99,65A,76,60,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,78,52,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,81,42,20.29
2025-09-04,2025-09-11,2025-09-06,99,65A,83,34,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,84,41,12.1
2025-09-04,2025-09-11,2025-09-06,99,65A,85,30F,14.54
2025-09-04,2025-09-11,2025-09-06,99,65A,86,32,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,87,X29F,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,89,35,21.08
2025-09-04,2025-09-11,2025-09-06,99,65A,90,03,23.02
2025-09-04,2025-09-11,2025-09-06,99,65A,92,37F,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,93,Aeropuerto,11.84
2025-09-04,2025-09-11,2025-09-06,99,65A,94,06A,15.1
2025-09-04,2025-09-11,2025-09-06,99,65A,95,70A,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,96,69B,31.84
2025-09-04,2025-09-11,2025-09-06,99,65A,97,05,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,98,68B,<10
2025-09-04,2025-09-11,2025-09-06,99,65A,99,65A,133.32
2025-09-04,2025-09-11,2025-09-07,1,25,1,25,16.14
2025-09-04,2025-09-11,2025-09-07,1,25,104,61,10.21
2025-09-04,2025-09-11,2025-09-07,1,25,106,130,<10
2025-09-04,2025-09-11,2025-09-07,1,25,135,132,<10
2025-09-04,2025-09-11,2025-09-07,1,25,137,137,<10
2025-09-04,2025-09-11,2025-09-07,1,25,141,139,<10
2025-09-04,2025-09-11,2025-09-07,1,25,15,24B,<10
2025-09-04,2025-09-11,2025-09-07,1,25,33,21A,<10
2025-09-04,2025-09-11,2025-09-07,1,25,52,07,12.36
2025-09-04,2025-09-11,2025-09-07,1,25,53,21B,12.89
2025-09-04,2025-09-11,2025-09-07,1,25,62,23,<10
2025-09-04,2025-09-11,2025-09-07,1,25,65,24A,23.19
2025-09-04,2025-09-11,2025-09-07,1,25,79,44,<10
2025-09-04,2025-09-11,2025-09-07,1,25,83,34,<10
